,team1_score,WLoc,num_ot,team1_seed,strongseed,team2_region,team1_region,season,host,host_lat,host_long,team2_lat,team2_long,team1_lat,team1_long,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_fg2pct,team2_blockpct,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team1_blockpct,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,sead_diff,score_diff,exp_win1,dist2,diff_dist
241,65,N,0,2,2,W,W,2014,buffalo,42.9047,-78.8494,41.808215,-72.249537,40.039388,-75.345457,kevin-ollie-1,0.0,0.0,0.0,0.0,0.0,18,46.0,18,26.0,8,26.0,8,jay-wright-1,8.0,10.0,4.0,4.0,1.0,148,407.0,233,28.0,4,28.0,4,18.0,1.0,19.0,6.0,,13.0,,48.1351,15.2318,32.6194,50.2575,51.7084,0.1066,11.1639,33.0329,60.1149,54.1284,0.1008,64.9789,108.2691,109.4778,95.4644,92.8815,67.5107,67.1484,114.1827,115.8448,96.7318,93.7249,-5,-12,0.9195838266686556,555.8571532355986,-123.67302584904343
242,44,N,0,13,4,Y,Y,2013,san_jose,37.3382,-121.8863,38.636516,-90.23343,32.282875,-106.747841,jim-crews-1,0.0,4.0,0.0,0.0,0.0,6,380.0,355,27.0,6,27.0,6,marvin-menzies-1,2.0,2.0,0.0,0.0,0.0,78,126.0,78,24.0,10,24.0,10,,13.0,,,,,,50.0418,8.3079,26.5809,56.0644,54.0136,0.1172,14.2216,29.573,48.2587,47.3272,0.0856,65.1178,106.0539,106.3669,89.4104,87.9585,65.2635,65.1106,103.3711,103.2866,95.6278,94.9228,9,-20,0.7253392478847875,2764.862219432344,-1274.610723328244
243,61,N,0,2,2,Y,Y,2022,Greenville,35.6017,-77.3725,25.720406,-80.27645,32.600201,-85.492409,jim-larranaga-1,4.0,9.0,2.0,3.0,0.0,140,665.0,449,23.0,10,23.0,10,bruce-pearl-1,2.0,10.0,1.0,5.0,1.0,97,396.0,196,27.0,5,27.0,5,,,,8.0,22.0,7.0,22.0,54.8360655737705,8.54402789886661,39.3763213530655,50.8791208791209,56.5909090909091,0.128379322877352,21.0307564422278,36.2817796610169,52.1252796420582,48.7603305785124,0.121029395929794,67.3101,110.368,114.757,104.983,102.132,71.398,70.0425,108.347,113.579,92.1279,89.1052,-8,-18,0.9421783199144328,1133.4952086431315,-314.85008468222725
244,49,N,0,13,4,W,W,2012,albuquerque,35.1107,-106.61,43.073858,-89.405356,46.861074,-113.98294,bo-ryan-1,10.0,10.0,4.0,4.0,0.0,100,296.0,127,24.0,9,24.0,9,wayne-tinkle-1,1.0,1.0,0.0,0.0,0.0,70,116.0,70,25.0,6,25.0,6,15.0,13.0,14.0,,,,,46.5455,9.1304,24.1341,53.7014,40.3955,0.0851,9.8754,29.397,55.4953,44.6345,0.1075,58.9637,107.6313,109.6301,88.8797,89.7243,66.3607,65.6285,106.8279,101.8435,93.3546,94.4845,9,-24,0.7031863629638757,1724.3300319711414,-279.7391259579301
245,59,N,0,3,3,X,X,2013,arlington,32.705,-97.1228,42.276138,-83.743132,29.638248,-82.361195,john-beilein-1,3.0,7.0,0.0,2.0,0.0,84,410.0,259,26.0,7,26.0,7,billy-donovan-1,12.0,12.0,6.0,6.0,3.0,165,447.0,185,26.0,7,26.0,7,5.0,11.0,5.0,11.0,10.0,12.0,10.0,53.3934,7.3324,33.5807,51.7536,52.7808,0.0953,9.4192,32.8413,56.25,50.8966,0.1138,64.9809,115.6025,118.0446,97.5973,96.465,62.6458,62.4927,114.4507,113.9367,85.6828,87.1551,-1,-20,0.9561218135928501,1586.313819234567,-141.98291138243826
246,61,N,0,5,5,W,W,2013,san_jose,37.3382,-121.8863,37.871519,-122.260401,36.106994,-115.141153,mike-montgomery-1,3.0,15.0,0.0,3.0,0.0,58,654.0,303,20.0,11,20.0,11,dave-rice-1,1.0,1.0,0.0,0.0,0.0,18,51.0,18,25.0,9,25.0,9,,,,,18.0,,19.0,48.8128,11.3821,29.3473,56.1825,51.1288,0.0872,14.5803,31.6901,64.0143,50.6427,0.102,65.8817,101.4592,104.48,96.5891,93.9141,68.9445,68.7702,102.6943,103.9361,92.0554,89.3177,-7,-3,0.8510843270572106,67.86538539109007,548.7440511026291
247,72,N,0,7,3,Y,Y,2007,st_louis,38.6272,-90.1978,44.044515,-123.07398,36.106994,-115.141153,ernie-kent-1,3.0,4.0,1.0,1.0,0.0,119,280.0,199,26.0,7,26.0,7,lon-kruger-1,0.0,9.0,0.0,2.0,0.0,33,380.0,266,28.0,6,28.0,6,,12.0,,25.0,,18.0,,49.6759,5.4054,34.0241,53.271,50.1099,0.102,14.4036,33.0151,55.9536,48.7662,0.1169,66.9999,112.6453,115.7993,97.8219,97.5042,66.7999,66.0483,110.652,109.7692,98.5497,95.8036,4,-4,0.8270577425113204,2791.4035803616616,-575.5502741472365
248,68,N,0,10,7,Z,Z,2014,milwaukee,43.05,-87.95,44.044515,-123.07398,40.250851,-111.649281,dana-altman-1,1.0,9.0,1.0,1.0,0.0,46,506.0,289,23.0,9,23.0,9,dave-rose-1,6.0,6.0,1.0,1.0,0.0,77,232.0,77,23.0,11,23.0,11,19.0,,18.0,,,,,51.0671,8.7191,32.0399,52.9095,50.358,0.1082,7.2202,34.8542,53.7525,54.5752,0.094,68.8245,114.7057,117.1227,103.3085,100.5606,73.5115,72.1949,112.5551,113.7187,103.5417,101.2405,3,-19,0.7919357400440833,2812.3238981287823,-824.9967379546895
249,44,N,0,14,3,Y,Y,2004,milwaukee,43.05,-87.95,40.444502,-79.954692,28.60106,-81.198805,jamie-dixon-1,0.0,0.0,0.0,0.0,0.0,4,29.0,4,29.0,4,29.0,4,kirk-speraw-1,2.0,2.0,0.0,0.0,0.0,153,171.0,153,25.0,5,25.0,5,22.0,8.0,22.0,,,,,52.6084,12.3277,30.5319,58.2264,52.7855,0.0969,13.712,36.0276,65.4762,54.3036,0.1321,61.0842,111.789,113.942,90.8103,88.1869,66.0169,64.5453,106.3861,102.6353,94.2866,96.4714,11,-9,0.6708995439275991,723.6438084193,993.4611309923738
250,49,N,0,13,4,W,W,2010,jacksonville,30.3369,-81.6614,43.073858,-89.405356,34.957914,-81.934572,bo-ryan-1,8.0,8.0,3.0,3.0,0.0,81,246.0,108,23.0,8,23.0,8,mike-young-1,0.0,0.0,0.0,0.0,0.0,125,116.0,125,26.0,8,26.0,8,,19.0,,,,,,49.9529,9.5439,25.3468,53.0928,46.6568,0.0943,5.7166,30.5757,56.8381,42.7807,0.1042,60.2109,111.4756,113.3768,92.8539,91.377,65.8266,65.0668,104.4317,102.7302,93.6863,93.2594,9,-4,0.7525566627925092,1574.3232320371428,-1059.6930466290582
251,63,N,0,7,7,Z,Z,2005,worcester,42.2667,-71.8,35.785111,-78.674517,35.306834,-80.73579,herb-sendek-1,3.0,4.0,0.0,0.0,0.0,121,230.0,147,19.0,13,19.0,13,bobby-lutz-1,4.0,4.0,0.0,0.0,0.0,82,135.0,82,21.0,7,21.0,7,19.0,,19.0,25.0,,,,51.5179,11.9472,30.6989,60.3904,50.1244,0.1124,8.156,35.6899,53.6042,55.4107,0.1206,63.6252,112.0655,114.1657,100.8418,96.7556,70.8141,71.3752,108.7615,111.2419,99.8747,100.1813,-3,-12,0.7692966547608664,933.4590154863843,160.56428308106024
252,56,N,0,11,6,W,W,2013,lexington,38.0297,-84.4947,39.840662,-86.171791,40.954489,-76.886275,brad-stevens-1,4.0,4.0,2.0,2.0,2.0,48,165.0,48,26.0,8,26.0,8,david-paulsen-1,1.0,1.0,0.0,0.0,0.0,64,99.0,64,28.0,5,28.0,5,,,,,,,,50.2496,6.6718,30.3791,53.4772,48.3333,0.088,10.7114,30.8075,55.7935,48.538,0.0542,64.4198,105.585,107.7735,97.8349,94.3603,62.5074,63.2109,107.665,105.3449,92.2643,92.6726,5,-12,0.8136523374782136,248.24283004548457,481.0198108686361
253,69,N,0,12,5,Z,Z,2003,indianapolis,39.761,-86.165,41.616717,-86.289848,43.076848,-87.880488,mike-brey-1,2.0,4.0,0.0,0.0,0.0,30,163.0,82,22.0,9,22.0,9,bruce-pearl-1,0.0,0.0,0.0,0.0,0.0,20,40.0,20,24.0,7,24.0,7,,20.0,,,,,,48.0303,11.5809,26.254,60.8506,56.8606,0.1005,9.5279,30.9834,62.7824,53.8566,0.1242,70.9801,110.2751,116.4151,98.0471,99.2866,71.3421,73.0545,108.0923,107.3201,97.8826,95.5737,7,-1,0.7913463800419577,206.67942651948724,188.90115041520394
254,52,N,0,2,1,X,X,2015,houston,29.7604,-95.3698,36.00159,-78.94226,47.668144,-117.403062,mike-krzyzewski-1,30.0,30.0,21.0,21.0,11.0,251,1012.0,310,29.0,4,29.0,4,mark-few-1,15.0,15.0,4.0,4.0,0.0,102,435.0,102,32.0,2,32.0,2,4.0,1.0,3.0,7.0,13.0,6.0,13.0,56.3312,8.8762,27.6541,54.2373,47.6478,0.1071,8.3333,30.5094,57.4651,44.9376,0.093,66.2365,120.4989,122.0286,97.7779,96.1313,64.9509,65.0605,120.0066,119.4414,93.6311,93.4313,1,-14,0.9439798767030939,1681.252074310058,1060.8007627001539
255,56,N,0,6,3,W,W,2003,boston,42.3601,-71.0589,43.037587,-76.135062,36.123085,-97.069743,jim-boeheim-1,21.0,21.0,10.0,10.0,2.0,226,647.0,226,24.0,5,24.0,5,eddie-sutton-1,10.0,23.0,4.0,10.0,1.0,123,725.0,288,21.0,9,21.0,9,,12.0,,23.0,,23.0,,51.9303,16.8371,34.8868,51.2745,63.3257,0.1161,12.9839,27.781,49.8691,51.9941,0.1277,71.6951,110.2806,112.2866,96.5489,94.2499,68.0294,68.1061,100.4733,103.4155,91.2251,89.0116,3,-12,0.8487542632143589,421.6727670763016,1913.3637944419838
256,52,N,0,10,7,X,X,2015,seattle,47.6097,-122.3331,41.660695,-91.535698,35.500006,-80.845236,fran-mccaffery-1,1.0,6.0,0.0,0.0,0.0,74,346.0,251,21.0,11,21.0,11,bob-mckillop-1,7.0,7.0,1.0,1.0,0.0,299,496.0,299,24.0,7,24.0,7,,,25.0,24.0,,,,46.8725,13.2042,36.4653,60.686,53.6377,0.1016,7.4848,33.081,60.9005,50.3958,0.0805,64.2612,107.0358,111.1324,96.2194,94.9425,67.2527,67.0048,117.1584,118.4924,102.4216,103.107,3,-31,0.8319397819264085,2507.5221169374927,1147.0414978192844
257,61,N,0,14,3,W,W,2008,birmingham,33.525,-86.8129999999999,38.215752,-85.758843,43.604403,-116.205789,rick-pitino-1,4.0,12.0,1.0,7.0,1.0,66,520.0,194,24.0,8,24.0,8,greg-graham-2,0.0,0.0,0.0,0.0,0.0,81,108.0,81,25.0,8,25.0,8,6.0,13.0,6.0,,,,,53.528,13.5632,34.6847,58.1545,57.1059,0.1192,5.5394,32.1464,60.4847,49.6124,0.0821,67.2716,106.4896,109.7418,90.9409,89.0068,72.3557,72.4141,109.9851,106.6432,102.7667,103.3789,11,-18,0.5884374791978789,530.3203501040665,2242.0769063169805
258,81,N,1,10,7,W,W,2014,buffalo,42.9047,-78.8494,41.808215,-72.249537,39.994442,-75.238343,kevin-ollie-1,0.0,0.0,0.0,0.0,0.0,18,46.0,18,26.0,8,26.0,8,phil-martelli-1,5.0,5.0,2.0,2.0,0.0,246,362.0,246,24.0,9,24.0,9,18.0,1.0,19.0,,,,,48.1351,15.2318,32.6194,50.2575,51.7084,0.1066,11.938,34.3845,56.6667,55.6364,0.067,64.9789,108.2691,109.4778,95.4644,92.8815,66.108,65.7167,107.7297,110.323,101.0298,98.1365,3,-8,0.7934929643454551,555.8571532355986,-113.87976196368572
259,49,N,0,15,2,Z,Z,2004,seattle,47.6097,-122.3331,47.668144,-117.403062,41.463176,-87.045853,mark-few-1,4.0,4.0,2.0,2.0,0.0,31,132.0,31,27.0,2,27.0,2,homer-drew-1,6.0,6.0,1.0,1.0,0.0,197,253.0,197,18.0,12,18.0,12,10.0,2.0,12.0,,,,,55.3024,9.3927,34.6561,61.9577,56.4138,0.0891,7.6613,29.5455,61.8207,52.4324,0.0929,68.2624,119.0066,118.7808,94.984,93.751,70.8603,70.9526,101.3026,99.8089,100.0056,98.5987,13,-27,0.5350155204007258,369.4850762744055,2483.9877528084744
260,65,N,0,6,2,W,W,2007,east_rutherford,40.8171,-74.085,38.908809,-77.073463,36.14443,-86.804875,john-thompson-2,1.0,3.0,1.0,1.0,0.0,29,136.0,71,26.0,6,26.0,6,kevin-stallings-1,1.0,3.0,1.0,1.0,0.0,107,265.0,170,20.0,11,20.0,11,8.0,8.0,8.0,,,,,57.7666,15.6716,37.6744,59.1549,54.4474,0.0866,7.2925,36.8114,63.7413,53.4689,0.1071,60.2223,115.3203,118.5962,95.3494,92.4556,68.4077,67.4717,109.4825,112.9542,103.0196,100.5202,4,-1,0.7926827470120628,331.8581260606023,889.975699991388
261,69,N,0,4,1,X,X,2002,madison,43.0667,-89.4,38.957351,-95.24587,39.730827,-90.246256,roy-williams-1,12.0,12.0,7.0,7.0,2.0,92,384.0,92,29.0,3,29.0,3,bill-self-1,1.0,3.0,1.0,2.0,0.0,16,180.0,97,24.0,8,24.0,8,7.0,2.0,,13.0,3.0,16.0,,52.5627,12.2449,31.1622,61.3288,52.5424,0.1159,11.1111,35.2551,64.978,55.092,0.1049,79.1217,114.5438,115.0406,94.4261,90.5399,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,3,-4,0.8960544655614894,670.2486932072803,-292.5479028403233
262,67,N,0,6,6,X,X,2008,anaheim,33.8361,-117.8897,39.188616,-96.581077,34.021058,-118.283858,frank-martin-1,0.0,0.0,0.0,0.0,0.0,11,20.0,11,20.0,11,20.0,11,tim-floyd-1,1.0,6.0,1.0,2.0,0.0,36,305.0,167,21.0,11,21.0,11,25.0,,,,18.0,,18.0,50.2212,8.9444,31.5499,55.3551,56.2338,0.1041,11.4715,34.677,49.878,48.3617,0.0857,71.7896,108.0988,112.1989,94.8655,95.2977,65.7151,66.7932,104.0217,108.7276,95.1064,92.2766,-5,-13,0.8683712031068014,1990.3324929553364,-1948.540795756719
263,54,N,0,11,11,Y,Y,2013,dayton,39.7594,-84.1917,29.451793,-98.564307,35.849139,-86.362094,randy-bennett-1,4.0,4.0,1.0,1.0,0.0,124,263.0,124,28.0,6,28.0,6,kermit-davis-1,1.0,3.0,0.0,0.0,0.0,138,278.0,188,27.0,5,27.0,5,,25.0,,,,,,52.3077,7.5517,28.7252,55.1487,48.8498,0.0912,11.006,31.7889,56.7217,46.2908,0.106,64.8089,115.5519,113.3361,98.0809,96.6889,65.8093,65.0828,107.4502,104.2118,87.3946,90.9321,0,-13,0.827439966999963,1741.146662721347,-1266.265464781235
264,73,N,0,12,4,W,W,2014,spokane,47.6589,-117.425,42.72476,-84.473639,42.374429,-71.118177,tom-izzo-1,16.0,16.0,11.0,11.0,6.0,186,465.0,186,26.0,8,26.0,8,tommy-amaker-1,2.0,3.0,0.0,1.0,0.0,70,314.0,209,26.0,4,26.0,4,2.0,8.0,2.0,,,,,52.1076,13.4052,36.9291,62.207,49.5716,0.1023,13.3215,30.4938,57.1429,50.5988,0.1102,65.6191,113.3864,117.2647,97.9993,96.5119,64.55,65.095,111.8338,111.1981,92.8233,96.2542,8,-7,0.840196102592641,2619.694806317093,1012.9870588256863
265,61,N,0,16,1,W,W,2004,raleigh,35.7806,-78.6389,36.00159,-78.94226,32.364317,-86.295677,mike-krzyzewski-1,19.0,19.0,14.0,14.0,9.0,180,690.0,239,27.0,5,27.0,5,rob-spivery-1,1.0,1.0,0.0,0.0,0.0,120,114.0,120,16.0,14,16.0,14,2.0,6.0,2.0,,,,,52.5035,14.8976,25.2436,52.7505,49.7717,0.1301,8.5586,31.6923,49.2958,55.1724,0.1081,69.271,113.1113,117.6452,91.7409,89.6445,64.4796,62.8976,95.0695,92.5709,94.0074,102.0161,15,-35,0.24651397687008442,36.76229934325456,764.1629694214056
266,71,N,0,9,8,X,X,2013,kansas_city,39.0997,-94.5783,35.912165,-79.050969,40.039388,-75.345457,roy-williams-1,8.0,22.0,6.0,15.0,3.0,78,699.0,179,24.0,10,24.0,10,jay-wright-1,7.0,9.0,4.0,4.0,1.0,143,379.0,228,20.0,13,20.0,13,11.0,,12.0,,,,,46.3368,7.8762,32.4466,60.2041,47.2564,0.1146,10.0,35.9047,56.5957,63.1285,0.1108,70.615,106.1302,111.353,96.8499,95.3725,66.9396,67.6763,98.7296,103.5914,95.1612,91.3551,1,-7,0.809312992318906,1413.2396653957799,235.91572054127187
267,61,N,0,7,2,Z,Z,2022,pittsburgh,40.4417,-80.0,40.039388,-75.345457,39.998389,-83.009001,jay-wright-1,15.0,17.0,7.0,7.0,3.0,196,638.0,281,26.0,7,26.0,7,chris-holtmann-1,3.0,6.0,0.0,1.0,0.0,55,220.0,140,19.0,11,19.0,11,4.0,5.0,4.0,,17.0,,17.0,50.3489531405783,7.17703349282297,42.9585152838428,49.0147783251232,50.0,0.0968756429474179,12.6984126984127,35.2739726027397,49.2921492921493,47.4114441416894,0.0672570623075999,62.5758,112.845,117.921,97.6798,93.8099,65.3779,65.0037,112.068,116.603,103.964,100.788,5,-10,0.8423994404708705,397.67682461603584,-137.41742535642317
268,52,N,0,7,7,W,W,2006,dallas,32.7767,-96.797,35.785111,-78.674517,37.871519,-122.260401,herb-sendek-1,4.0,5.0,1.0,1.0,0.0,131,253.0,157,21.0,9,21.0,9,ben-braun-1,4.0,7.0,1.0,2.0,0.0,120,370.0,253,20.0,10,20.0,10,,,,,,,,54.5356,11.2967,32.2006,62.9256,54.3791,0.107,7.6852,34.3864,56.3459,54.8117,0.081,66.2357,110.7269,111.1627,98.8404,97.3375,64.0661,63.3346,105.6388,108.6733,99.4545,97.0455,-3,-6,0.7860723933464149,1696.2525540743936,674.9539351354033
269,65,N,0,7,2,Z,Z,2002,dallas,32.7767,-96.797,35.208152,-97.445692,39.149291,-84.477648,kelvin-sampson-1,7.0,8.0,1.0,1.0,0.0,73,286.0,176,27.0,4,27.0,4,thad-matta-1,0.0,1.0,0.0,0.0,0.0,5,49.0,13,25.0,5,25.0,5,25.0,3.0,,22.0,,19.0,,48.2265,9.6264,28.9796,51.1375,55.4717,0.1293,10.6557,28.7307,51.4801,51.9256,0.0986,68.4844,111.0435,110.4555,91.4413,88.5941,66.8298,68.0282,108.3514,109.1179,93.2482,92.009,5,-13,0.8766670141070925,276.98517577033823,1037.4034292292417
270,60,N,0,14,3,W,W,2015,columbus,39.9833,-82.9833,35.208152,-97.445692,42.686917,-73.825014,lon-kruger-1,2.0,15.0,0.0,3.0,0.0,48,559.0,352,22.0,10,22.0,10,will-brown-2,4.0,4.0,0.0,0.0,0.0,214,215.0,214,24.0,8,24.0,8,19.0,13.0,19.0,,,,,48.3534,12.8697,33.7394,48.8998,48.9684,0.1006,5.5675,41.625,47.3088,55.0595,0.092,67.6449,104.8258,109.3152,91.3524,88.9078,61.2309,61.3297,106.7968,104.2175,98.0842,101.7462,11,-9,0.568561305437505,1378.7135857774438,-557.3893002879543
271,53,N,0,15,2,Y,Y,2018,nashville,36.1667,-86.7833,39.131159,-84.51428,33.7527,-84.38667,mick-cronin-1,7.0,9.0,1.0,1.0,0.0,139,336.0,163,30.0,4,30.0,4,ron-hunter-1,1.0,2.0,0.0,0.0,0.0,84,368.0,263,24.0,10,24.0,10,13.0,6.0,12.0,,,,,50.50900548,16.23488774,37.74193548,60.806271,50.14534884,0.10986516,14.88033299,46.132287,48.52071006,59.20114123,0.104469611,64.7,113.2,112.0,86.2,86.4,67.7,66.9,109.0,108.7,101.8,98.4,13,-15,0.7585664982900258,385.5265662282849,-39.393152387399766
272,55,N,0,9,1,Y,Y,2005,charlotte,35.2269,-80.8433,36.00159,-78.94226,33.425002,-88.879658,mike-krzyzewski-1,20.0,20.0,15.0,15.0,10.0,186,719.0,245,25.0,5,25.0,5,rick-stansbury-1,3.0,3.0,0.0,0.0,0.0,74,148.0,74,22.0,10,22.0,10,11.0,2.0,12.0,,12.0,,14.0,48.8715,13.8539,20.8375,49.3552,41.8902,0.1232,8.9132,36.082,54.5977,55.3114,0.0992,69.417,112.5574,115.3147,92.9018,90.0078,68.9848,70.1456,104.6399,105.8001,95.8627,93.6936,8,-8,0.8017865872005583,192.28386999943714,572.3907013689756
273,61,N,0,3,2,Y,Y,2013,indianapolis,39.761,-86.165,36.00159,-78.94226,42.72476,-84.473639,mike-krzyzewski-1,28.0,28.0,20.0,20.0,11.0,237,954.0,296,27.0,5,27.0,5,tom-izzo-1,15.0,15.0,10.0,10.0,6.0,177,437.0,177,25.0,8,25.0,8,8.0,7.0,8.0,10.0,14.0,9.0,14.0,50.8475,9.006,26.878,53.5417,40.0235,0.0944,11.0659,34.3132,53.4038,51.0176,0.1248,67.9144,114.4513,117.2188,95.1267,93.7064,64.1105,64.3999,105.2819,110.5066,92.8299,89.6802,1,-10,0.916940871633736,759.1643816456918,-400.458404549798
274,54,N,0,4,4,Y,Y,2008,tampa,27.971,-82.465,42.72476,-84.473639,40.444502,-79.954692,tom-izzo-1,10.0,10.0,6.0,6.0,4.0,129,303.0,129,25.0,8,25.0,8,jamie-dixon-1,4.0,4.0,2.0,2.0,0.0,39,131.0,39,26.0,9,26.0,9,8.0,20.0,8.0,,22.0,19.0,20.0,51.574,12.2482,37.069,66.491,56.116,0.0899,9.1592,34.3519,57.2775,52.9206,0.0989,65.0287,110.345,112.5868,96.4841,94.3137,65.5928,65.2951,111.2773,114.1934,99.2473,97.5201,-1,-11,0.8599774158662644,1651.00518043387,-244.67457540264013
275,53,N,0,11,6,Z,Z,2021,indianapolis,39.761,-86.165,33.580309,-101.876917,41.740748,-111.81391,chris-beard-1,2.0,3.0,2.0,2.0,1.0,54,141.0,59,17.0,10,17.0,10,craig-smith-2,1.0,1.0,0.0,0.0,0.0,23,153.0,78,20.0,8,20.0,8,,,,,,,,48.6842105263158,12.6146788990826,38.6347642505278,51.4577259475219,44.7684391080617,0.107401674041399,14.6314631463146,40.2366863905325,60.748959778086,51.6891891891892,0.094866926484794,65.3727,107.923,113.058,93.8813,90.6832,69.4931,68.867,104.427,106.426,89.3923,88.4869,5,-12,0.8931040327431742,1558.211884558826,606.1476046313535
276,54,N,0,14,3,Y,Y,2002,pittsburgh,40.4417,-80.0,40.444502,-79.954692,41.690258,-72.770094,ben-howland-1,0.0,1.0,0.0,0.0,0.0,34,136.0,95,27.0,5,27.0,5,howie-dickenman-1,1.0,1.0,0.0,0.0,0.0,78,97.0,78,27.0,4,27.0,4,,7.0,,,,,,54.7988,11.9175,32.4213,63.5776,54.902,0.0991,8.2665,32.9747,51.5971,52.4675,0.0989,65.6775,107.3403,110.257,90.1442,91.6547,67.3755,65.6751,105.115,98.4339,92.1765,96.3931,11,-17,0.5599433867115293,3.8480334796838465,617.9612188010403
277,79,N,1,2,2,W,W,2022,indianapolis,39.761,-86.165,40.727105,-74.071541,38.028081,-84.510698,shaheen-holloway-1,0.0,0.0,0.0,0.0,0.0,53,61.0,53,19.0,11,19.0,11,john-calipari-1,9.0,20.0,8.0,15.0,4.0,100,810.0,240,26.0,7,26.0,7,,,,7.0,10.0,6.0,11.0,45.9165154264973,14.6090534979424,36.3040629095675,51.5601783060921,51.6074450084602,0.10863368797279,10.996015936255,36.0020397756247,52.9880478087649,46.2779156327543,0.0984079466594094,65.9923,98.7557,98.7475,92.3289,94.4745,69.3278,67.3441,114.407,120.13,95.4126,93.5739,-13,-6,0.9464936741348677,1031.5318420087008,-791.4100994925074
278,68,N,1,1,1,X,Y,2008,san_antonio,29.4167,-98.5,38.957351,-95.24587,35.115864,-89.993508,bill-self-1,4.0,9.0,2.0,5.0,0.0,32,343.0,137,31.0,3,31.0,3,john-calipari-1,4.0,9.0,2.0,5.0,0.0,64,407.0,135,33.0,1,33.0,1,4.0,4.0,4.0,2.0,3.0,3.0,3.0,55.3672,16.7407,38.2998,61.1014,52.7076,0.1299,14.9877,28.7215,55.7305,49.1601,0.1198,68.8982,117.8681,120.8601,89.5929,89.7916,70.4858,69.7446,112.8163,111.949,85.7181,85.856,0,-7,0.9548591941873422,1102.4073866010954,-82.37935416889025
279,84,N,0,5,1,X,X,2007,san_antonio,29.4167,-98.5,39.998389,-83.009001,35.955093,-83.929696,thad-matta-1,1.0,5.0,0.0,1.0,0.0,21,178.0,52,30.0,3,30.0,3,bruce-pearl-1,1.0,3.0,0.0,1.0,0.0,18,130.0,56,22.0,10,22.0,10,7.0,1.0,4.0,22.0,25.0,,24.0,53.5354,15.5,37.3041,56.6569,54.0421,0.1043,8.3721,35.1433,55.6575,55.3355,0.1302,65.3922,113.2083,116.5324,92.4443,89.683,73.1636,72.472,107.3875,111.0303,100.6241,96.4224,4,-1,0.8351042165703576,1836.7915403428742,-293.4229418437758
280,64,N,0,10,7,X,X,2011,tucson,32.2217,-110.9264,39.980943,-75.158267,40.800732,-77.861644,fran-dunphy-1,3.0,12.0,0.0,0.0,0.0,56,419.0,219,25.0,7,25.0,7,ed-dechellis-1,0.0,1.0,0.0,0.0,0.0,137,219.0,230,19.0,14,19.0,14,22.0,,22.0,,,,,48.6765,11.2635,27.4109,58.871,49.2405,0.1027,7.4343,36.8632,53.8462,62.7604,0.0741,65.3118,107.2104,108.4174,93.618,93.089,59.9652,60.5042,105.4044,109.8158,104.1575,96.7906,3,-2,0.8102948467277367,3304.2207981822253,-219.13742737315033
281,71,N,0,4,1,X,X,2016,chicago,41.8369,-87.6847,38.036545,-78.502597,42.026368,-93.648353,tony-bennett-1,3.0,5.0,1.0,2.0,0.0,71,231.0,104,26.0,7,26.0,7,steve-prohm-1,0.0,1.0,0.0,0.0,0.0,11,125.0,40,21.0,11,21.0,11,6.0,,6.0,21.0,7.0,,7.0,51.9139,9.4819,37.2393,55.7126,48.1805,0.0894,10.1124,35.6627,53.006,50.0554,0.0849,61.8176,114.8,119.328,97.2545,90.2225,71.7188,71.4998,112.951,120.137,103.652,99.0704,3,-13,0.9017855661730981,889.2123755674568,-395.378710038682
282,45,N,0,1,1,X,X,2006,oakland,37.8044,-122.2708,34.068892,-118.443901,35.115864,-89.993508,ben-howland-1,1.0,4.0,0.0,2.0,0.0,34,222.0,135,27.0,6,27.0,6,john-calipari-1,2.0,7.0,0.0,3.0,0.0,58,338.0,129,30.0,3,30.0,3,19.0,8.0,18.0,5.0,12.0,3.0,12.0,53.911,7.5408,26.6567,58.4665,51.0204,0.0904,16.2742,31.0411,54.0619,55.4717,0.1333,62.8847,109.3432,112.3334,93.6933,91.1992,73.9826,72.978,109.3103,109.6311,88.9441,89.6123,-1,-5,0.9104162376754804,539.7203579833819,2348.8418593683386
